sample_id,prefix_len,fp32_top1_logit,fp32_margin,int8_top1_logit,int8_margin,fp32_argmax_id,int8_argmax_id,margin_diff_abs
common_voice_de_19138412,13,7.5442657470703125,0.05848217010498047,7.771240234375,0.3353700637817383,142,186,0.2768878936767578
common_voice_de_19140169,1,11.870131492614746,0.6191644668579102,11.488941192626953,0.1832447052001953,14,14,0.43591976165771484
common_voice_de_19140321,0,11.992278099060059,0.8532676696777344,11.87297534942627,0.8256301879882812,36,36,0.027637481689453125
common_voice_de_19140634,4,12.726751327514648,1.6775846481323242,12.179049491882324,1.615189552307129,7,7,0.06239509582519531
common_voice_de_19142589,3,12.01153564453125,0.2446451187133789,11.990656852722168,0.0359039306640625,2,2,0.2087411880493164
common_voice_de_19144618,10,14.168085098266602,0.11454296112060547,14.078733444213867,0.21347332000732422,154,154,0.09893035888671875
common_voice_de_19144634,13,8.992230415344238,0.3881416320800781,8.765589714050293,0.1798992156982422,142,142,0.20824241638183594
common_voice_de_19145065,3,9.54151725769043,0.010997772216796875,9.103177070617676,0.21178627014160156,41587,41587,0.2007884979248047
common_voice_de_19145153,0,13.556276321411133,0.5728769302368164,12.863139152526855,0.058368682861328125,2146,2146,0.5145082473754883
common_voice_de_19146612,7,11.853300094604492,0.7129945755004883,11.989137649536133,0.8503351211547852,25581,25581,0.13734054565429688
common_voice_de_19147334,0,12.007766723632812,1.3274040222167969,12.36878490447998,1.5272493362426758,231,231,0.1998453140258789
common_voice_de_19148704,0,13.840893745422363,1.9313039779663086,13.87557601928711,1.8854827880859375,36,36,0.045821189880371094
common_voice_de_19151580,0,13.179658889770508,2.755141258239746,12.981568336486816,2.5458478927612305,746,746,0.20929336547851562
common_voice_de_19152597,3,10.490999221801758,0.04395103454589844,10.511232376098633,0.020911216735839844,31967,31967,0.023039817810058594
common_voice_de_19154490,5,12.121078491210938,0.8059539794921875,12.079317092895508,1.1925830841064453,404,404,0.3866291046142578
common_voice_de_19155031,11,13.457143783569336,1.7450361251831055,13.513976097106934,2.0978221893310547,4076,4076,0.3527860641479492
common_voice_de_19159103,6,12.300274848937988,1.7051067352294922,12.172102928161621,1.5278663635253906,4,4,0.17724037170410156
common_voice_de_19159596,0,11.971485137939453,1.0410852432250977,11.951472282409668,1.2534208297729492,746,746,0.21233558654785156
